0,0.4181668567097577,0.39325208910240744,0.3483305150409091,0.3004632510708943,0.4141458419982016,0.415040109598558,0.4155774178074413,0.5731090675904212,0.5150807444607817,0.5048972145831574
1,0.8393698216428002,0.8141114268904276,0.7771619326249433,0.7102983446244376,0.8407062664884084,0.8416314213470276,0.8389551719906001,0.9220523212126902,0.8783582586049911,0.8762811199015345
2,0.9681735586607422,0.9577935793086695,0.9405103029212469,0.9031872695460937,0.96789055217285,0.9679782870424191,0.9647189439936065,0.982722129610509,0.9663252862416323,0.9693732831797977
3,0.9856096758472962,0.9876301234582633,0.9820365276301771,0.9613870203583725,0.9853199519502913,0.986459336222011,0.984818783314316,0.9883165658585036,0.9857334020072895,0.9888573803519796
4,0.9815231935094683,0.9916293766541548,0.9951324639188007,0.9812597844778057,0.9812419236654469,0.9842723227582221,0.9828215408714557,0.9888644356404558,0.9910299126278462,0.9935947225771287
5,0.978278173758391,0.9870247396458316,0.9923129576625087,0.99109161076341,0.9769523621854427,0.9814908021216251,0.9779764895707301,0.9897168741343216,0.9888442979109524,0.9936090191261968
6,0.982413382007603,0.9868319978673155,0.9929156061692256,0.9911947828696658,0.9811537417960094,0.9847578688157642,0.9801725123732833,0.9916287473776405,0.9866279386759352,0.9936052625355731
7,0.987816980425334,0.98919418207967,0.9932970977853953,0.9882822895486575,0.9868134982017409,0.9892276047759228,0.9854038295328028,0.9938379976228355,0.9875549536775281,0.9932169536501061
8,0.9916221685815748,0.9917310748687862,0.9937927975784012,0.9855680599948942,0.9908953721099897,0.9924826750411498,0.9896556840558487,0.9955408995720002,0.9900448694426334,0.9933414405116768
9,0.993999382680336,0.9937809148952902,0.9946683542910084,0.985535953365172,0.993506729543429,0.9945700006024584,0.992561167623298,0.9967077983563828,0.9924046000653799,0.9938358654949683
10,0.9955278489947655,0.995274449618652,0.995624391276481,0.9873450472502275,0.9951959612052864,0.9959281639611128,0.9944901152056247,0.9974998192923018,0.9941858514714603,0.9946607471367445
