,t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,-29.998058526054592,0.4991944418240479,0.522531707786328,0.5598690574601002,0.47155437912099724,0.41303025417648265,0.3709116462508277,0.33843180206232293,0.3125254600777623,0.29139150467230235,0.273824739572937,0.25900443945531104,0.2463486045748507,0.2354399332459013,0.2259597056330132,0.21767852148903982,0.21039804564964248,0.20397900074149528,0.1983136069455544,0.2005804139748246,0.19521221448290715,0.19705172110752994,0.19896531335285922
1,-29.91995131904332,0.4994763816432787,0.5226495927196109,0.5598833522021868,0.4699658692457351,0.41154261587348706,0.36950215926810764,0.3370836739820398,0.3112286796875475,0.290139318244867,0.27261421232327754,0.2578314280669251,0.24521094066291713,0.23433383521611692,0.22488395154476787,0.2166429185758858,0.20941958067397992,0.20297600355142464,0.19734453179191916,0.19954384745767598,0.19417971204318,0.19612859571301555,0.19794359187218152
2,-29.841844283270802,0.49975937701415546,0.5227802449908218,0.5581633003145174,0.46837661430301847,0.41005558530309344,0.36809242517993124,0.3357362823433113,0.30993192546379333,0.2888883763043072,0.2714047591654852,0.25665876820649314,0.2440744069211042,0.23322974371557928,0.22381082280427786,0.21559794197153057,0.2083564600893639,0.20198137475719044,0.19627246267971551,0.19859421495689017,0.19332443761776016,0.19517016624397496,0.19703907708181173
3,-29.763737416918957,0.5000431897416525,0.5229234569199992,0.5564413481495809,0.4667877373895461,0.408568208245699,0.36668292446772643,0.3343874267825412,0.3086353815151414,0.28763759615012513,0.27019416323793066,0.2554860907466244,0.24293627357896355,0.23212796612420988,0.22274442815436105,0.21455641036168804,0.2073662584044885,0.20104434125651902,0.19530500950677362,0.19758911925716835,0.1923804813667197,0.1942895241788645,0.19605542608617052
4,-29.685630718120592,0.5003279074240633,0.5230790009810703,0.5547198701465574,0.46519871823269726,0.4070809920312818,0.36527283557156354,0.3330398134324113,0.3073402848178196,0.28638708371944843,0.26898513297643367,0.25431628735945816,0.24180281031260917,0.23102365944770617,0.2216723161812851,0.21349786746677757,0.20635509516237022,0.2000318414917357,0.19444050200287435,0.19666694490713651,0.19136630341213812,0.19325836675115643,0.19510044797222129
5,-29.60752418496304,0.5006136219404345,0.5232466066149221,0.5529984775369596,0.46360956221643723,0.4055938547931821,0.36386329424084296,0.33169244459700087,0.30604400348766947,0.28513721643976725,0.2677763889655624,0.25314668709145544,0.24066913569247775,0.22992435347529444,0.22060194927190901,0.21247403846494653,0.20533594188053322,0.19902504299474,0.19340102782551644,0.19569795422104497,0.19029413709872103,0.19228085324709263,0.19409145755993332
6,-29.529417815491797,0.5008999851344045,0.5234260826874582,0.5512764964328437,0.4620203641362358,0.40410695715421424,0.3624537193715443,0.33034565429379914,0.3047487856444728,0.2838877509099274,0.26656934132080684,0.25197765856107773,0.23953466819248964,0.22882509849745614,0.2195372907139811,0.21142169354521145,0.20432654313634308,0.19810958345544982,0.1926061273376977,0.19464568083215403,0.18964676444313783,0.19137434642463497,0.19307655394918177
7,-29.451311607703246,0.501187334481162,0.5236172029761689,0.5495539664193185,0.460430988946031,0.40261993268527324,0.3610445330047724,0.3289976911046366,0.30345459147599985,0.2826394505249758,0.26536258418087905,0.2508084066025611,0.23840449275773615,0.22772821724142517,0.2184701602029573,0.21040531306034907,0.20329716085218671,0.1970244731133174,0.19138481645633315,0.19373971585785987,0.1883880068822302,0.19032992744865787,0.1921890284014416
8,-29.373205559555572,0.5014755619444948,0.5238197927305775,0.5478312380665931,0.4588417270819374,0.4011327036890877,0.35963571426523827,0.327651359921711,0.3021600654084233,0.2813910261419749,0.2641555991370731,0.24964150750035427,0.23727215941057042,0.2266329897623851,0.21740568238764046,0.2093539018089996,0.20229131475437306,0.19605930569102262,0.19053534650727996,0.19276570117614036,0.18761391906843342,0.18938467431856698,0.19110570000846483
9,-29.295099668956937,0.5017647569948993,0.5240335653764816,0.5461083009897166,0.45725274905106067,0.3996456886413105,0.35822640456414323,0.3263040238844267,0.3008657079123394,0.28014307099984725,0.2629508393474104,0.24847501570768651,0.23614336905757796,0.22553605833960352,0.21632913059668343,0.20832032787056465,0.20126905346268703,0.19510587996412362,0.18964863717908165,0.19176993873746123,0.186590122961289,0.18842825444966715,0.1901408480317894
