,t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,-29.996756779106363,0.5951181266392249,0.602782192267595,0.5571865583458842,0.4742680868128977,0.40680039035932763,0.358860605598767,0.3226929704465075,0.2942989215223052,0.27149175437424217,0.2527348432631941,0.23702387058773908,0.22368063164251425,0.21223719335409363,0.20236573118357468,0.19386529635152955,0.18657971638650908,0.605627728285695,0.6056277282856948,0.6056277282856949,0.6056277282856949,0.6056277282856948,0.1675273803228887
1,-29.918610283395537,0.5952386871169582,0.6028338121810343,0.5573106172459816,0.47266030374999424,0.4053508882306983,0.3575415622364452,0.321472757466516,0.2931491123990131,0.2703937747597611,0.2516795273830302,0.23600134971692346,0.22268478380692908,0.21126671432073338,0.20141496638109901,0.19294021025174168,0.605627728285695,0.6056277282856948,0.6056277282856948,0.6056277282856949,0.6056277282856949,0.6056277282856948,0.605627728285695
2,-29.840465533870884,0.5953587551324675,0.6028847510386705,0.5574363552324028,0.47105413267148083,0.40390282470243366,0.35622396193873884,0.3202530381819101,0.29200005415383723,0.2692981807285835,0.2506241645824129,0.23497994915161358,0.22169289011329002,0.21029682194109758,0.2004700667226892,0.19198309925058216,0.605627728285695,0.6056277282856949,0.6056277282856949,0.6056277282856949,0.6056277282856949,0.6056277282856949,0.605627728285695
3,-29.762321558459007,0.5954785162422296,0.602935632449964,0.5575638108943874,0.4694492456890192,0.40245561102073324,0.3549085334501142,0.31903490454999983,0.2908522820429987,0.26820165123247386,0.24956937831062823,0.23395748359660787,0.22069739377604775,0.20932275047191504,0.1995110459790808,0.1910579663376377,0.605627728285695,0.6056277282856949,0.6056277282856949,0.6056277282856948,0.6036083092874988,0.6056277282856949,0.605627728285695
4,-29.684177835886658,0.595597323643343,0.5612042286006199,0.7748765055979839,0.4678453562834199,0.40101132373343473,0.3535939506309863,0.3178180191932256,0.2897047972438693,0.2671060224970124,0.2485142029458172,0.2329357875289174,0.21970273994630998,0.2083494864344771,0.1985603635126382,0.19010287548120158,0.605627728285695,0.6056277282856949,0.6056277282856949,0.6056277282856949,0.6035804733467118,0.6056277282856949,0.605627728285695
5,-29.606034372218346,0.5957157818154102,0.560898098199285,0.5578235905881976,0.4662432928919252,0.399568228450494,0.3522812284580563,0.3166015490295089,0.28855749766128663,0.26601059784544945,0.24745927853141989,0.23191472239523442,0.21870826418741832,0.20737803666976096,0.1975993724306127,0.1891528657661309,0.605627728285695,0.6056277282856948,0.6056277282856949,0.6056277282856949,0.6035539668856467,0.6056277282856949,0.605627728285695
6,-29.52789117343491,0.595833432484543,0.6030846629145313,0.5579558367867882,0.4646431051534223,0.3981265523648411,0.3509696970437838,0.3153875883595352,0.2874118154044373,0.26491566109707315,0.24640586309931548,0.23089324254789576,0.21771293134719744,0.20640389353492333,0.19664541877343977,0.18822205043446083,0.605627728285695,0.6056277282856949,0.6056277282856949,0.6056277282856949,0.605627728285695,0.605627728285695,0.605627728285695
7,-29.44974824543715,0.5959505558303804,0.6031336519059641,0.5580894635450067,0.4630447890320987,0.3966859624201544,0.3496601936100797,0.314173330210575,0.286266172998274,0.2638223920180696,0.24535191876527504,0.2298723275206112,0.21671920134785258,0.2054345538011479,0.605627728285695,0.18726074985742958,0.605627728285695,0.6056277282856949,0.6056277282856949,0.6056277282856949,0.605627728285695,0.605627728285695,0.605627728285695
8,-29.371605594044922,0.5960672758065886,0.6031818448371474,0.5582244819472063,0.46144688680678564,0.3952483808337787,0.3483517492946625,0.31296078627862073,0.2851212529868056,0.2627284449657789,0.2442985769557875,0.22885068855305823,0.215724526517663,0.20446204863772188,0.19473493271033,0.18631773757775325,0.605627728285695,0.6056277282856949,0.605627728285695,0.6056277282856948,0.605627728285695,0.605627728285695,0.605627728285695
9,-29.293463224988955,0.5961832022225756,0.6032298769432991,0.5583607868667854,0.4598513132697689,0.393811661879128,0.34704488148749657,0.3117496288937155,0.28397775583439633,0.2616358460704521,0.24324556174535497,0.22783094154087574,0.2147304380253173,0.20348919765369905,0.19378324411087589,0.18538932068888386,0.605627728285695,0.6056277282856949,0.605627728285695,0.6056277282856948,0.605627728285695,0.605627728285695,0.605627728285695
10,-29.21532114391721,0.5962984448205512,0.5594876699610993,0.558056710111944,0.4582573899339187,0.3923766204054494,0.34573947739793365,0.3105383633823579,0.28283463611718407,0.2605440029237891,0.24219269713779656,0.22681117942740506,0.21373743418410243,0.2025152685232564,0.19283001881385475,0.605627728285695,0.605627728285695,0.6056277282856949,0.6056277282856949,0.6056277282856949,0.605627728285695,0.605627728285695,0.605627728285695
