,t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,-29.997869262690074,0.6121357768435197,0.5501254225398249,0.4640071178776184,0.3787471581590495,0.3209055733164918,0.2789144156778614,0.2472313125227769,0.22272999526943207,0.2033526560678924,0.18775468602700188,0.17506748558660395,0.16473118424543967,0.15639938934052044,0.14990632162133816,0.14527365495055464,0.1429790230379867,0.14527661956156449,0.6193965661180975,0.6276685547841234,0.6276685547841234,0.6276685547841234,0.6276685547841234
1,-29.91975330461719,0.612298780582973,0.5499738900404468,0.4623905677111262,0.3772389702321886,0.3194997400833581,0.2776073255164212,0.24601174158729067,0.2215839370121074,0.20227021985934546,0.18672953594123357,0.1740955124134183,0.16381277940306732,0.1555385465351294,0.14910849882951632,0.14455962197090685,0.14235619507322886,0.14509796347105025,0.6193680796441485,0.6276685547841234,0.6276685547841234,0.6276685547841234,0.6276685547841234
2,-29.841637008803445,0.612461075203932,0.5498316858804426,0.46077495508425,0.37573092503586547,0.3180943888120025,0.2763016524250513,0.2447930128411711,0.22043939127571555,0.20118906582396023,0.1857061664574277,0.1731260897156255,0.16289771030212138,0.15467613636099814,0.14831469765814223,0.14383915868213804,0.1417596153426572,0.14492437682272988,0.6173804215164694,0.6276685547841234,0.6276685547841234,0.6276685547841234,0.6197177548731687
3,-29.76352037316792,0.6126218341127116,0.549698617377837,0.4591590309538788,0.3742229378334051,0.3166901644737203,0.27499745734783076,0.24357629990461802,0.2192959697068956,0.20010976270682826,0.18468371244254914,0.17215901333149677,0.1619847505636993,0.15382039370403178,0.14751058419654492,0.1431196819237558,0.14116861509610443,0.14482062263592219,0.6172176445231646,0.6276685547841234,0.6276685547841234,0.6276685547841234,0.6276685547841234
4,-29.685403395678804,0.6127818263942392,0.7775187327932258,0.4575436678691934,0.3727163110693118,0.3152862341033596,0.2736940867158013,0.24236085999423684,0.21815462161022883,0.19903223895629127,0.1836638405196963,0.17119382664121316,0.16107215038587225,0.15296504016792745,0.1467317956915029,0.14241069606764217,0.1406225228806429,0.14466046372669092,0.6192463659644979,0.6276685547841234,0.6276680306736249,0.6276685547841234,0.6276685547841234
5,-29.607286074368858,0.6129407227920205,0.5494590492333296,0.45592770974555674,0.3712090319248522,0.3138833839869172,0.27239197196487985,0.24114644200246343,0.217014389950368,0.19795556387023272,0.18264504749129348,0.1702298131394411,0.16016351905670076,0.15211480929191654,0.14593872811937153,0.14171115985089736,0.14000218825632188,0.1448873537261871,0.6276685547841234,0.6276685547841234,0.6276685547841234,0.6276685547841234,0.6276685547841234
6,-29.529168407319958,0.6130988545043263,0.549352278141251,0.4543127360659132,0.36970224723563583,0.31248194980094957,0.27109141006760046,0.23993337707883522,0.2158754446121043,0.19688080571710823,0.181628744309978,0.16926784167965012,0.15925519233009652,0.15126583808689875,0.14515158150758814,0.14101925280392316,0.13943972666965398,0.6201320264920424,0.6276685547841234,0.6276685547841234,0.6276685547841234,0.6276685547841234,0.6276685547841234
7,-29.451050392678553,0.6132557582555963,0.5492539479243251,0.4526971136122399,0.3681961880254688,0.31108053834535204,0.2697919251734626,0.23872184157364532,0.21473774381962685,0.19580755631885327,0.18061316637799374,0.16830754613643814,0.15835028791920858,0.15041908628804743,0.1443742037987343,0.14031014986365456,0.13891658044256622,0.14541623553277963,0.6276685547841234,0.6276679414625373,0.6276685547841234,0.6276685547841234,0.6241582951799903
8,-29.372932028649302,0.6134113451027446,0.7746053517357964,0.45108224615546744,0.36669007687033245,0.30968057962881795,0.2684938126287131,0.23751217274518105,0.21360213585831736,0.1947357615967052,0.17959944869246014,0.16734955250136405,0.15744881304743633,0.14957090344270338,0.14359607235309338,0.13962070117610575,0.13832510997112135,0.14629358546336146,0.6276685547841234,0.6276685547841234,0.6276685547841234,0.6276685547841234,0.6276685547841234
9,-29.294813313497798,0.6135663232371725,0.773884142404647,0.44946703740393174,0.3651841173883083,0.3082814632576964,0.2671963698394231,0.23630273064550314,0.21246745432105427,0.19366610181810837,0.1785874087505109,0.16639255053316152,0.15654621946430394,0.14873258171434867,0.14281572290487704,0.13893184923867835,0.6276685547841234,0.6276685547841234,0.6276685547841234,0.6195357923798328,0.6276685547841234,0.6236774402791012,0.6276685547841234
10,-29.21669424555421,0.6137197378872484,0.5490078619558458,0.4478521616809431,0.3636787186275895,0.30688347558842977,0.2659005139839268,0.23509571860598288,0.21133470757966136,0.19259725661345314,0.1775774471550325,0.1654391512532432,0.15564869386306487,0.14789280211104947,0.1420460748217977,0.13825349610697052,0.13727541496456153,0.6276685547841234,0.6190189988184255,0.6194930530206051,0.6276685547841234,0.6276685547841234,0.6276685547841234
11,-29.138574823213276,0.6138726463316257,0.7724496922690395,0.4462366700415669,0.3621743903111044,0.3054857107563113,0.2646058783265338,0.23388983930720036,0.2102028339973566,0.19152983065991638,0.1765694071715702,0.16448647206385866,0.1547533125941415,0.1470556469576805,0.1412808688878484,0.13756529688866084,0.13671720677234586,0.6276685547841234,0.6189761718151834,0.6194616770823514,0.6199151787392897,0.5784016696955312,0.6276685547841234
